"post_id","article_title","article_slug","featured_image_id","featured_image_url"
"26081","Jeopardy! Battle of the Decades","jeopardy-battle-decades","26083","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/jeopardy_feature.jpg"
"26090","Frank Lloyd Wright Masterpiece Opens to Public for the First Time","frank-lloyd-wright-masterpiece-opens-public-first-time","148877","https://theobjectivestandard.com/wp-content/uploads/2014/05/FLW-tower.jpg"
"26095","Bezos and Jobs Revolutionized Industries they Loved","bezos-jobs-revolutionized-industries-loved","132457","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/Jeff-Bezos-James-Duncan-Davidson.jpg"
"26122","Courageous Iranian Women Unveil","courageous-iranian-women-unveil","26124","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/iran-veil_feature.jpg"
"26126","Faith-Based Saudi Censorship, A Lesson for America","faith-based-saudi-censorship-lesson-america","26127","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/bigstock-saudi-prayer_feature.jpg"
"26133","Richard Salsman’s Plan to Immediately End Social Security","richard-salsmans-plan-immediately-end-social-security","26134","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/salsman_feature.jpg"
"26146","The Jihadist War Behind the Kidnapping of Nigerian Schoolgirls—and the Westerners Behind It","jihadist-war-behind-kidnapping-nigerian-schoolgirls-westerners-behind","26147","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/nigerian-kidnapping_feature.jpg"
"26157","Environmentalists: Peak Oil and No Peak Oil, Equally Bad","environmentalists-peak-oil-peak-oil-equally-bad","26158","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/800px-Bill_Nye_speaking_at_Jesse_Hall.jpg"
"26178","<em>12 Years a Slave</em> and Those Who Should Endure It","12-years-slave-endure","26179","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/12-years-slave_feature.jpg"
"26187","WHO Wants Global Restrictions on Alcohol; Unsurprisingly, Offers No Justification","wants-global-restrictions-alcohol-unsurprisingly-offers-justification","26188","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/bigstock-beer-drinker_feature.jpg"
"26200","Common Core’s Nonsensical Math Problems Undermine Students’ Confidence","common-cores-nonsensical-math-problems-undermine-students-confidence","26201","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/bigstock-confused-student_feature.jpg"
"26208","How to Attack Common Core—and How Not to","attack-common-core","26210","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/jeb-bush_feature.jpg"
"26291","Summer Issue of <em>The Objective Standard</em>","summer-issue-objective-standard","26292","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/summer-2014_feature.jpg"
"26314","The Illegitimacy of Pope Francis’s “Legitimate Redistribution” of Wealth","illegitimacy-pope-franciss-legitimate-redistribution-wealth","114910","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/The-Illegitimacy-of-Pope-Francis’s-“Legitimate-Redistribution”-of-Wealth.jpg"
"26338","In Praise of Those Commercializing the Moon","praise-commercializing-moon","26340","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/pocari-sweat-moon.jpg"
"26354","Government Victimizes and Favors Tesla by Violating Rights of All","government-victimizes-favors-tesla-violating-rights","26355","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/tesla-roadster_feature.jpg"
"26360","Murder for Allah—Again (and Again, and . . . )","murder-allah","26362","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/islam-violence_feature.jpg"
"26374","From the Editor, Summer 2014","editor-summer-2014",\N,\N
"26376","Getting Lincoln Right","getting-lincoln-right","109057","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/Getting-Lincoln-Right-2.jpg"
"26382","Purpose, Value Hierarchies, and Happiness","purpose-value-hierarchies-happiness","51953","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/Archer-720.png"
"26389","Timothy Sandefur on the Conscience of the Constitution","timothy-sandefur-conscience-constitution","140457","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/A-Timothy-Sandefur-on-the-Conscience-of-the-Constitution.jpg"
"26395","<em>Seven Pleasures</em>, by Willard Spiegelman","seven-pleasures-willard-spiegelman",\N,\N
"26399","<em>So Good They Can't Ignore You</em>, by Cal Newport","good-cant-ignore-cal-newport","132042","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/sg4.jpg"
"26458","Lincoln versus the “Monstrous Injustice of Slavery”","lincoln-versus-monstrous-injustice-slavery","109058","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/Lincoln-Versus-Slavery.jpg"
"26500","Monuments Men Saved Master Artworks from Grip of Nazis","monuments-men-saved-master-artworks-grip-nazis","26501","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/monuments-men-art_feature.jpg"
"26511","Egalitarianism versus Rational Morality on Income Inequality","egalitarianism-vs-rational-morality-income-inequality","114913","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/Egalitarianism-versus-Rational-Morality-on-Income-Inequality.jpg"
"26535","It Really Is About Time","really-time","26536","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/about-time_feature.jpg"
"28009","On Memorial Day, Let’s Lift Our Heads and Speak","memorial-day-lets-lift-heads-speak","220027","https://theobjectivestandard.com/wp-content/uploads/2014/05/Memorial-Day.jpg"
"28019","At World Cup Opening Ceremony, a Paraplegic Will Walk—Thanks to Miguel Nicolelis and Co","world-cup-opening-ceremony-paraplegic-will-walk-thanks-miguel-nicolelis-co","28020","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/walk-again_feature.jpg"
"28049","A Report on the “Liberty, Free Markets, and Moral Character” Conference","report-the-liberty-free-markets-moral-character-conference",\N,\N
"28069","Lincoln and Race","lincoln-race","109059","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/Lincoln-and-Race.jpg"
"28075","Leftists Shamefully Exploit California Murders on Behalf of Collectivism","leftists-shamefully-exploit-california-murders-behalf-collectivism","114915","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/Leftists-Shamefully-Exploit-California-Murders-on-Behalf-of-Collectivism.jpg"
"28104","“Citizens for Tax Justice” vs. Rational Patriotism","citizens-tax-justice-vs-rational-patriotism",\N,\N
"28113","Walter Mitty Learns to Love His Life","walter-mitty-learns-love-life","28114","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/walter-mitty_feature.jpg"
"28118","The California Murderer’s “Selfishness Without a Self”","california-murderers-selfishness-without-self","114917","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/The-California-Murderer’s-“Selfishness-Without-a-Self”.jpg"
"28122","Russia’s Useful Environmentalists","russias-useful-environmentalists","28123","https://www.theobjectivestandard.com/wp-content/uploads/2014/05/saint-basile_feature.jpg"
"28138","Sunstein Sees “Opportunity” in China’s Indoctrination Efforts","sunstein-sees-opportunity-chinas-indoctrination-efforts","28140","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/sunstein_feature.jpg"
"28164","Rand’s Ethics and Say’s Law","rands-ethics-says-law","28165","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/say-rand.jpg"
"28216","American Spirit Alive and Well in North Dakota","american-spirit-alive-well-north-dakota","28217","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/oil-truck-north-dakota_feature.jpg"
"28258","On the Right Not to Bake a Cake","right-bake-cake","114919","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/On-the-Right-Not-to-Bake-a-Cake.jpg"
"28263","Microsoft’s Universal Translator: Fruit of Massive Profits","microsofts-universal-translator-fruit-massive-profits","28264","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/george-takei_feature.jpg"
"28300","UK’s Regressive Energy Policies","uks-regressive-energy-policies","28302","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/bigstock-wood-pellet_feature.jpg"
"28344","No, <em>Denver Post</em>, Businessmen Should Never “Put Moral Judgments Aside”","denver-post-businessmen-never-put-moral-judgments-aside","114922","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/No-Denver-Post-Businessmen-Should-Never-“Put-Moral-Judgments-Aside”.jpg"
"28353","Gabe Sonnier: Janitor, Principal, Inspiration","gabe-sonnier-janitor-principal-inspiration","28357","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/sonnier_feature.jpg"
"28366","Racists Fighting “White Privilege”","racists-fighting-white-privilege","108737","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/White-Woman.jpg"
"28372","The Objective Standard is Hiring a Part-Time Social Media Specialist","objective-standard-hiring-part-time-social-media-specialist","28373","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/bigstock-hiring_feature.jpg"
"28387","“White Privilege”: Myths and Facts","white-privilege-myths-facts","114924","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/“White-Privilege”-Myths-and-Facts.jpg"
"28436","Ohio Anti-Fracking Group Attacks Individual Rights, Promises to Continue","ohio-anti-fracking-group-attacks-individual-rights-promises-continue","28438","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/bigstock-fracker_feature.jpg"
"28460","Life Imitates <em>Atlas Shrugged</em> in Austin, Texas","life-imitates-atlas-shrugged-austin-texas","28462","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/atlas-shrugged-cover1.jpg"
"28480","Environmentalists Succeed in Sabotaging Prosperity","environmentalists-succeed-sabotaging-prosperity","28482","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/keystone-protest_feature.jpg"
"28492","Dave Brat and Ayn Rand on Rights and Government","dave-brat-ayn-rand-rights-government","28494","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/dave-brat_feature.jpg"
"28501","Check Your Statist Privilege","check-statist-privilege","114925","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/America’s-Unfree-Market.jpg"
"28517","Dave Brat, Ayn Rand, and Purpose in Political Commentary","dave-brat-ayn-rand-purpose-political-commentary","28166","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/ayn-rand-photo_feature.jpg"
"28531","Homosexuality, the Bible, and Rational Morality","homosexuality-bible-rational-morality","28532","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/bistock-bible_feature.jpg"
"28551","Ayn Rand Was Right: Cats Are Objectively Valuable","ayn-rand-right-cats-objectively-valuable","28552","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/cali-cat_feature.jpg"
"28572","Nureyev Danced Free of Communism and Lived","nureyev-danced-free-communism-lived","112745","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/Nurevev-1280-760.png"
"28590","BP Drone Makes Oil Production Safer and More Profitable","bp-drone-makes-oil-production-safer-profitable","28593","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/puma-drone_feature.jpg"
"28602","Dave Brat on Church and State","dave-brat-church-state","114931","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/Dave-Brat-on-Church-and-State.jpg"
"28627","Is ObamaRetire Next?","obamaretire-next","28629","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/obama-curtain_feature.jpg"
"28644","“Ministries of Truth”: An Ominous Possibility in America","ministries-truth-ominous-possibility-america","28645","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/george-orwell_feature.jpg"
"28678","Obstacles to a Foreign Policy of Self-Defense for America","obstacles-foreign-policy-self-defense-america","28679","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/biddle-foreign-policy_feature.jpg"
"28687","Economists’ “Subjective Value” and Ayn Rand’s Objective Value Reconciled","economists-subjective-value-ayn-rands-objective-value-reconciled","28689","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/carl-menger_feature.jpg"
"28701","Iran Unsurprisingly “Celebrates” World Cup by Arresting Celebrants","iran-unsurprisingly-celebrates-world-cup-arresting-celebrants","28702","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/bigstock-prison-jail_feature.jpg"
"28719","Altruism: The Fuel of Jihad","altruism-fuel-jihad","114934","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/Altruism-The-Fuel-of-Jihad.jpg"
"28735","Restrain Bureaucratic Thugs, Not Agricultural Drones","restrain-bureaucratic-thugs-agricultural-drones","28744","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/bigstock-drone_feature.jpg"
"28750","Auberon Herbert: Advocate of Reason, Individual Rights, and Limited Government","auberon-herbert-advocate-reason-individual-rights-limited-government","68995","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/auberon-herbert-720.jpg"
"28764","New “Neurobridge” Technology Enables Quadriplegic to Move Hand","new-neurobridge-technology-enables-quadriplegic-move-hand","28766","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/neurobridge_feature.jpg"
"28780","Coal Fuels China’s Economic Growth, Enables Americans’ Enjoyment Thereof","coal-fuels-chinas-economic-growth-enables-americans-enjoyment-thereof","28794","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/shuozhou-china-coal_feature.jpg"
"28805","Lifelike Androids are Improving People’s Lives Today","lifelike-androids-improving-peoples-lives-today","28806","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/android_feature.jpg"
"28818","Ban the FDA, Not Wood-Aged Cheese","ban-fda-wood-aged-cheese","28819","https://www.theobjectivestandard.com/wp-content/uploads/2014/06/wood-aged-cheese_feature.jpg"
"28834","Supreme Court’s Hobby Lobby Decision: Good Outcome, Mixed Reasoning","supreme-courts-hobby-lobby-decision-good-outcome-mixed-reasoning","114937","https://www.theobjectivestandard.com/wp-content/uploads/2014/07/Supreme-Court’s-Hobby-Lobby-Decision-Good-Outcome-Mixed-Reasoning.jpg"
"28847","Rational Morality Requires Amnesty for Rights-Respecting Illegal Immigrants","rational-morality-requires-amnesty-rights-respecting-illegal-immigrants","114943","https://www.theobjectivestandard.com/wp-content/uploads/2014/07/Rational-Morality-Requires-Amnesty-for-Rights-Respecting-Illegal-Immigrants.jpg"
"28863","The Left’s Dishonesty Regarding “No-Cost” Birth Control","lefts-dishonesty-regarding-cost-birth-control","165503","https://theobjectivestandard.com/wp-content/uploads/2014/07/The-Lefts-Dishonesty-Regarding-No-Cost-Birth-Control-1.jpg"
"28869","What to Celebrate on Independence Day","celebrate-independence-day","106167","https://www.theobjectivestandard.com/wp-content/uploads/2014/07/signing-declaration.jpg"
